GSM807842	GSM807843	GSM807844	GSM807845	GSM807846	GSM807847	GSM807848	GSM807849	GSM807850	GSM807851	GSM807852	GSM807853	GSM807854	GSM807855	GSM807856	GSM807857	GSM807858	GSM807859	GSM807860	GSM807861	GSM807862	GSM807863	GSM807864	GSM807865	GSM807866	GSM807867	GSM807868	GSM807869	GSM807870	GSM807871	GSM807872	GSM807873	GSM807874	GSM807875	GSM807876	GSM807877	GSM807878	GSM807879	GSM807880	GSM807881	GSM807882	GSM807883	GSM807884	GSM807885	GSM807886	GSM807887	GSM807888	GSM807889	GSM807890	GSM807891	GSM807892	GSM807893	GSM807894	GSM807895	GSM807896	GSM807897	GSM807898	GSM807899	GSM807900	GSM807901	GSM807902	GSM807903	GSM807904	GSM807905	GSM807906	GSM807907	GSM807908	GSM807909	GSM807910	GSM807911	GSM807912	GSM807913	GSM807914	GSM807915	GSM807916	GSM807917	GSM807918	GSM807919	GSM807920	GSM807921	GSM807922	GSM807923	GSM807924	GSM807925	GSM807926	GSM807927	GSM807928	GSM807929	GSM807930	GSM807931	GSM807932	GSM807933	GSM807934
55625	8.516832378	8.354480182	8.372898534	8.525311428	8.316083335	8.293516982	8.51257462	8.275033153	8.421366934	8.505049266	8.210475068	8.331997165	8.38563597	8.333486932	8.022914385	8.257956555	8.163355075	8.180068468	8.398577214	8.762305494	8.455017241	8.415251636	8.411404855	8.503062256	8.480151268	8.430885792	8.553203421	8.607425439	8.400069755	8.286399793	8.506896801	8.733495756	8.079392464	8.015214468	8.113698161	8.27186538	8.249855677	8.119485287	8.288497735	8.384882445	8.580510595	8.484309577	8.311539893	8.295092522	8.196350908	8.042695445	8.236884331	10.32397774	10.07171048	10.11983392	10.31628471	10.10969003	10.37542237	10.01726757	9.960363413	9.97014325	9.818800641	9.977843167	9.984929451	9.939052983	9.977131307	10.02259494	10.12498343	9.737791904	10.16870799	9.92014879	9.921253239	9.67670609	10.01449421	10.03766307	9.660925064	9.582165506	9.759612449	10.04466526	9.981869169	9.827588641	10.00896281	10.32420384	10.01446151	9.82385395	9.61617999	9.870755629	9.760158301	9.714176332	9.888080274	9.687292426	9.704023446	10.01797523	10.04712164	9.892285404	10.08110737	10.08173931	10.0282549
55626	4.924425406	4.874510123	5.058923258	5.189473345	5.057588165	5.030322962	5.050424217	4.978912273	5.00728053	4.986179159	5.110662116	4.970978737	5.012355961	4.980256556	5.132650503	4.994316779	4.996701454	4.955358024	4.966158838	4.970767539	5.009319297	5.002708259	4.981400458	5.004277427	5.075507881	4.986831015	5.08900784	5.183351655	4.940078036	5.155511532	4.970102899	5.027982025	4.990581903	4.945697972	5.052553575	5.037871051	4.917409488	5.021527174	4.886055974	4.968809967	4.976945989	5.055150028	4.954661237	4.900040818	5.077112425	5.223777827	5.249286943	6.559268018	6.381019387	5.907544088	6.37856265	5.718730945	6.938731253	6.552972629	6.41264498	6.261871482	6.363900215	6.33309002	6.355959519	6.305391808	6.557981301	6.420834262	6.631310235	5.690516841	5.811248936	5.945989395	6.25110289	6.562264961	6.175073059	6.020477924	6.315606144	6.551242333	6.314837185	6.566048703	6.379815237	6.374249701	6.494110944	6.508454703	6.29752588	6.260250471	6.439260228	6.174342782	6.450873231	6.100769738	6.248259448	6.107395507	6.25342393	6.105818829	6.313409297	6.289091271	6.268394647	6.315240906	6.24676014
55628	3.665733642	3.67914631	3.617336889	3.796767963	3.61608806	3.634745164	3.580398928	3.658249008	3.520347154	3.712093364	3.742288146	3.632783158	3.632625836	3.632538824	3.62337542	3.687841536	3.511905227	3.589975339	3.611861642	3.621709492	3.644474068	3.59575248	3.706187692	3.727093925	3.731149018	3.691471083	3.638698806	3.646679437	3.62883935	3.721822535	3.659048289	3.640433526	3.603037249	3.731365922	3.864835387	3.583037424	3.693097131	3.724195475	3.651353054	3.641725341	3.655798181	3.71841896	3.678829792	3.659574005	3.850021941	3.869429625	3.91978929	4.102762827	4.104367198	4.13273402	4.145218109	4.165446038	4.155495446	4.135838159	4.202563346	4.146806481	4.139855692	4.169142527	4.148768838	4.199112631	4.140733462	4.152441181	4.109290647	4.232899303	4.097032609	4.219057144	4.194321906	4.078866595	4.167943724	4.325969123	4.127714295	4.15970731	4.194896036	4.159811555	4.198713504	4.180305436	4.087717697	4.13963445	4.092641391	4.083760238	4.205341597	4.20789545	4.220098507	4.170547245	4.174076709	4.15870012	4.131675334	4.148102576	4.17468666	4.205028129	4.244635426	4.257602763	4.289797939
55629	9.826051356	9.595229534	9.640810389	9.659383186	9.309148394	9.432568069	9.486441756	9.735565896	9.592253962	9.781957438	9.909389264	9.661433399	9.563237469	9.671719091	9.646138893	9.227646044	9.5976467	9.703002908	9.991654952	9.547230466	9.823160956	9.528146969	9.629629799	9.68004969	9.699073632	9.903149442	9.251328912	9.826450945	9.502740328	9.566001761	9.767332886	9.305968875	9.621026312	9.735565896	9.485625978	9.599552921	9.669741776	9.797886902	9.815151149	9.200423556	9.368914687	9.575560629	9.650460832	9.737575269	9.375107664	9.041626145	9.096282264	11.64926684	11.67258807	11.49525786	11.79898974	11.01631628	11.4058201	11.74785517	11.74705935	11.34681037	11.45443285	11.61637965	11.5544193	11.52716093	11.24303674	11.31330086	11.45837278	10.89986246	11.40558018	11.51166522	11.61725952	11.73149468	11.42579893	10.99994011	11.22482208	11.48697533	11.04668935	11.37431157	11.87652486	11.63997551	11.72717338	11.69973356	11.54800262	11.82658388	11.45116357	11.50081105	11.61013998	11.91279314	11.38885936	11.85325816	11.66836952	11.47856277	11.03935128	11.53003455	11.31623102	11.32951761	11.34463274
5563	6.813847012	6.040189119	5.738161395	6.320514443	5.391777116	5.935500252	5.667415449	5.766811935	5.953306341	5.802005844	5.664323513	5.86371574	5.91619815	6.067254445	5.599514601	5.644052437	5.908393983	5.3705864	6.043479896	5.554169995	5.714308463	5.721826122	5.245342974	6.300452145	5.779959442	5.815868926	5.588490915	5.846550064	5.295594039	5.65539647	6.026139429	5.648035497	5.598186707	5.496478084	5.308250759	5.77904001	5.726656145	5.866628399	5.808547689	5.578856329	6.03879789	5.62943601	5.66991108	5.66681096	5.910403064	6.008492245	5.575022857	4.27706463	4.218242486	4.591131773	4.394570579	4.304188542	4.220128229	4.228276045	4.150521538	4.291872821	4.232536007	4.230977616	4.350993015	4.405699196	4.259168572	4.507836015	4.317536279	4.609886746	4.421925154	4.499858827	4.217295249	4.245737825	4.087184437	4.740546912	4.278539728	4.006738911	4.434007971	4.220563652	4.253379298	4.313608077	3.979531609	4.357191595	4.245463649	4.270728308	4.288384369	4.367078544	4.474087339	4.423658806	4.465713231	4.326009552	4.25300996	4.269657672	4.332896945	4.229357074	4.376189147	4.214911413	4.184434233
55630	8.352128744	7.633464267	7.917319497	8.199825559	7.636424875	8.218707631	7.392493007	8.563906966	7.979791352	8.225412945	7.779873559	8.181743039	7.851211531	7.391756784	7.488085584	7.90061534	8.103888777	7.374489049	8.328361297	7.101269519	7.697946555	8.27901811	8.175484254	7.844939656	8.145944408	7.382414386	7.777243793	7.778265614	8.030123025	8.391175691	8.165475133	8.24423424	8.518897855	8.658589359	8.161422592	8.665666126	8.028814126	8.466324834	8.293891755	8.058372568	7.882203301	8.665006352	8.907950109	8.104022958	7.641770897	8.140763548	8.338487702	6.726916604	6.41712036	7.146816814	6.882328585	7.651992014	6.565178079	7.685232648	6.700645663	6.899772727	7.712033789	6.948883328	7.828428474	7.102754014	7.037439075	8.10370163	7.595300616	8.307947461	7.608688413	8.14592613	7.363283943	7.298035541	7.103649309	9.54732456	7.196949228	7.644327665	7.033474638	7.024702659	7.587105332	7.676187789	7.174695489	6.831284578	6.674419328	7.817248058	7.843262619	7.022408448	7.442979609	7.852003815	7.929795498	7.360914516	7.526109814	7.470739146	8.067713055	7.504183194	6.776175582	7.105954086	7.399100777
55631	7.946840207	7.580088562	7.42827778	7.060035053	7.718790515	7.516293425	7.374345347	7.721195786	7.490658412	6.974057942	7.503241495	7.418713565	7.621613489	7.85686447	7.534311688	7.432781893	7.906348699	7.322129908	7.932429362	7.50891485	7.503917811	7.859563851	7.972747875	7.639070277	7.489810502	7.80793807	7.13418313	7.285492871	7.370851959	7.407260439	7.419729104	7.506619855	7.465907247	7.419080581	6.481772226	7.76249317	7.564863597	7.209863955	7.741036018	7.254059105	7.562875576	7.571638746	7.54022519	7.425383294	6.614071983	6.258232551	6.904845656	7.576230692	7.85707711	7.51126487	7.242831959	8.858697214	7.410989558	7.126615308	7.195222974	7.176532404	7.22632271	6.995639122	6.91883054	7.172014679	7.642193614	7.168203102	6.752922829	8.258680957	8.111144237	8.030984003	6.964192019	7.523992928	7.767380103	7.028548866	7.9014121	7.013374255	7.431235242	8.426202995	7.642904646	8.042261873	7.842060351	8.216909851	7.728215243	7.496310867	6.728982538	6.818811398	6.76750764	7.497160663	7.430130812	7.207852762	7.705238403	7.485608938	7.77996921	7.81025108	7.774338647	7.11296608	7.53174244
55633	3.82869317	3.99835878	3.980169522	3.956554636	4.057447926	3.904996938	3.876664606	3.940696153	3.759334117	4.145976565	4.00718681	3.87926048	3.940891759	3.721060428	3.850368034	4.228082054	3.892457685	3.907847929	3.830818916	3.974363266	3.926513667	3.972272905	4.189683003	3.969689638	3.977581745	3.904856926	3.860168249	3.902998947	3.962729803	4.111535891	4.220908438	3.930120816	4.056638024	3.940638703	4.155400178	3.910500617	3.981775429	3.884470496	3.96759177	4.117498049	4.028602769	4.102247608	4.137966255	4.006232677	3.99869222	4.195417189	4.07534867	4.389075381	4.410225774	4.421819671	4.191778193	4.244204015	4.36908272	4.220602376	4.461383942	4.293662505	4.208831234	4.349526882	4.22654206	4.471878217	4.357531121	4.314626762	4.273597275	4.408134932	4.364764562	4.469008954	4.511729329	4.21544909	4.331530481	4.522351358	4.282108747	4.503555133	4.353945723	4.418495788	4.400235833	4.352423607	4.26001608	4.37232241	4.337690418	4.385810328	4.431450165	4.404879394	4.31832419	4.330707588	4.20722308	4.479887591	4.245525246	4.452426043	4.29125975	4.277628747	4.445815842	4.452582064	4.355020506
55634	6.175215293	5.492992509	4.862804146	4.792814507	5.203230508	4.66848471	4.975611774	4.853531068	5.193606306	4.924879299	5.065419913	5.573772202	4.725698474	4.926390945	4.798563819	4.888704592	4.943086042	5.068024773	5.285321025	5.094333685	4.722851066	4.903825604	5.18486757	5.043982798	4.6870845	5.100068917	4.852925648	5.265566158	4.917758618	4.740811644	4.931787698	5.093174086	4.390072828	4.546394006	4.422055236	5.151814461	4.671272456	5.111387135	5.053858294	4.664835434	5.375310138	4.699847401	4.732015096	4.703007507	4.537998747	4.187272482	4.248992473	7.904097964	7.681462599	7.778618092	7.342225747	7.804497947	7.840984238	7.208367283	7.424683052	7.312403294	7.260963158	7.153372955	7.736321762	7.44968795	7.442517455	7.606151318	8.05884194	7.681487986	7.971438492	7.508372405	7.155396938	7.809050784	7.299249228	7.05728934	7.473540216	8.087540339	7.374330651	7.160427625	7.561480728	7.326516389	7.859045825	7.436776926	7.496169461	6.829703444	7.052874114	7.292332117	7.125544776	6.938678817	7.243336331	7.260787132	7.248157946	7.432880388	7.32987565	7.607659529	7.416032445	6.929571898	7.687922947
55636	5.121898106	4.597069538	4.740245652	4.680987735	5.029360553	5.095351763	5.093390509	5.392267669	4.505010267	4.974071913	4.654270832	4.899839964	5.25661401	4.740093224	5.12631712	4.377863149	4.848354786	5.065170437	4.948609804	4.761750318	4.998771086	5.153848722	4.987794233	4.876861164	5.036441757	5.104255755	4.793565541	4.733494805	4.903052548	5.079718023	4.623984683	4.828925015	4.405834019	4.662173128	4.751810382	4.649400772	4.786165335	4.960667923	4.915479445	4.969470084	4.73380249	4.9502254	4.600033774	4.919562461	5.139925976	4.875022657	4.6944523	7.619498399	7.37233946	7.489092923	7.718837857	7.485326025	7.877117894	7.205992613	7.46780088	7.045319581	7.425945946	7.072600149	7.416085673	7.603363586	6.954096843	7.484039269	7.808817111	7.100535678	7.290297318	7.206326682	7.806268156	8.466976409	7.530372686	6.990142715	7.693785438	8.289409471	7.095326494	7.339310743	7.671315358	7.241284168	8.299655033	7.327259456	7.349088857	7.196678832	8.449523753	7.806705923	7.374402842	7.61131384	8.132856923	7.385790261	7.642737201	7.739810252	7.871753811	7.833907301	7.611471719	7.616974629	7.726956522
55638	4.409590488	4.3317712	4.302616428	4.487989324	4.450510577	4.297630559	4.475055659	4.46062217	4.587198721	4.498931374	4.23771563	4.849255059	5.377749545	4.67054894	4.496464836	4.703463238	4.946366181	5.148546084	4.137339412	4.709794124	4.281568106	4.350983661	4.550931955	4.57390245	4.441831481	4.405199761	4.629400114	6.325707666	4.512548149	4.472938363	5.506646633	4.508251222	4.567599428	4.379292004	4.597988637	4.300373266	4.562214352	4.442253065	4.371861302	4.372475389	4.552064531	4.65865053	4.649659912	4.927512404	4.473246413	4.453433191	4.821759834	7.967071322	7.198013778	8.027139882	7.595403307	8.115503338	6.806359003	6.562351291	6.835617914	7.680568972	7.355656626	7.060129918	7.646670241	7.375505209	8.454462477	7.526259423	7.690359121	8.845966103	8.725590297	7.728966909	7.555210823	7.262565403	7.006877475	7.260565902	7.292594955	6.96544403	7.772115869	7.375126116	7.440575978	7.219381087	6.439154013	8.387017499	7.70961722	8.201792993	6.972053057	7.980930574	7.493713938	7.310840925	8.070988156	8.174260777	7.457065138	7.664329267	8.423200591	9.006425322	8.439980724	8.832294898	8.055013123
5564	8.416532678	8.043968626	8.109696179	7.888413845	8.053413024	8.318659581	8.277511164	7.988679743	8.129597157	7.949351896	8.359673858	8.693288579	8.103735843	8.277658455	8.148731736	8.095786373	8.230568418	8.57537243	8.131785843	8.692580429	7.834563342	8.323110446	7.812002868	8.061305176	8.015868824	8.314502476	8.052083964	8.461313048	8.061642618	8.058994328	8.364427146	8.388381788	8.056454295	8.001203756	8.815712855	8.084786914	7.874043624	7.963924517	7.85203678	7.976771728	7.736519143	8.781388954	8.335050016	8.160683791	8.239659057	7.994467509	8.258798274	7.551425254	7.270605761	6.794936038	7.80016432	6.344524658	7.505235148	7.808582868	7.387255192	7.756890687	7.617668666	7.731192001	8.172070702	8.014859177	8.067679832	8.127469264	7.474949169	6.83393409	8.184996763	7.229695757	7.93229969	7.492861079	7.217612023	7.696056516	6.876192022	7.394493343	7.087517502	7.71693342	7.633811467	7.831317081	7.357552104	7.622066683	7.736215583	7.978580788	7.854951	7.913027601	7.924151077	8.144511294	8.248739499	7.829390192	7.948596252	8.205816045	8.59603084	8.070169457	8.313386698	8.456986064	8.573189544
55640	5.550359801	5.386459364	5.124883601	5.388235933	5.067208395	5.030110733	5.269206331	5.31473808	5.618295482	5.45964736	5.397477227	5.203954281	5.288219562	5.276249987	5.326855876	5.42741162	5.21929891	5.119446492	5.380336356	5.315217274	5.362787111	5.453703667	5.708480248	5.298409489	5.571313514	5.816450959	5.362787111	5.185272039	5.424919704	5.418899809	5.212855896	5.40791753	5.396648609	5.294526737	4.807639429	4.848080537	5.134033289	5.46141776	5.276911117	4.747930459	5.209536577	5.083674011	5.20144241	5.011718286	5.018094928	4.894401788	5.380362903	6.633144294	7.127571209	6.100631304	6.303912197	8.009379287	7.141602221	7.188709259	6.883663579	7.066734633	6.778404896	7.384129798	6.60708689	6.870784584	7.464007174	7.357309703	6.715859364	7.935412258	7.352232961	7.038347507	6.432690475	6.803430425	7.535447277	7.382705774	6.831387417	6.322358067	7.087239201	8.351115985	7.097044332	6.952837974	6.879674752	6.800872716	7.04833012	6.90428911	6.278052209	6.419237871	6.496548863	6.510290358	6.36852833	6.543072413	6.548495227	6.812928204	6.410927258	6.532449951	6.579545623	6.282068081	6.032754665
55643	4.934702003	4.900265106	5.235439872	5.109938527	5.061623955	5.094984453	5.036510058	5.117862213	5.04197789	5.056016697	5.177846295	4.957097269	5.120816733	5.165355166	5.118274376	5.1895645	5.04043077	4.920834321	4.882921219	4.665304489	4.846352222	5.113532394	4.961608541	4.888981713	5.038965817	5.096334312	5.443596399	5.127849565	5.228317135	5.113397672	5.082432684	5.176633007	5.085830885	5.128154147	5.294256551	5.148315349	5.062390304	5.208212322	5.097326757	5.413463469	5.22478659	5.135154855	5.167646665	5.074526983	5.15829533	5.575987763	5.476526579	5.827485596	5.69457358	5.621420392	5.858654734	5.279666046	5.712645915	5.629439636	5.808282422	5.832353397	5.93000079	5.78329777	5.822602073	5.951778903	5.818239128	5.89115322	5.823274301	5.478511303	5.609618186	5.406251091	5.666254003	5.640866598	5.644768344	5.730075707	5.71887367	5.511924422	5.593553544	5.739684795	5.985122772	5.804455038	5.533336329	5.832546625	5.846153235	5.966285401	6.142578403	5.858680057	6.278744323	6.330308849	6.119329132	6.014889729	5.957956724	5.95759349	6.096934305	6.099858569	6.223841333	6.315690985	6.415043368
55644	5.870907909	5.609814615	5.963258978	5.966466557	6.357713792	5.807468948	5.679154076	5.667148047	5.700388112	5.961571159	5.844660385	5.930591559	5.553575394	5.951057013	5.626998225	5.897150339	5.819972789	5.470375808	5.804970655	5.69865087	5.9806565	5.798320509	6.213161908	5.646736878	5.269269656	5.442898942	5.677861832	5.8598171	5.536216752	5.693893016	5.47369114	5.586496414	5.638510602	5.691039083	5.722062245	5.62462781	5.90581703	5.708317861	5.47770601	5.642462282	5.827310428	5.370698334	5.423169562	5.46182801	5.519001977	5.960152241	6.11688692	7.938516832	7.627954481	5.552927488	7.842111158	5.851539527	7.500414171	7.460101893	7.645930794	7.924870107	7.781919483	8.321318873	7.891146163	8.030037717	7.831911679	7.81027879	7.374800464	5.554374953	5.573309544	6.010186618	6.196303066	7.30306844	5.854726156	6.242046157	6.38701348	6.816269959	6.358593642	7.380583073	7.540437063	7.692200047	7.477555098	7.299614511	7.436866997	6.982097535	7.269335131	7.308934987	7.687559867	7.253450822	7.212424008	7.256641363	7.214675846	7.256685128	7.069654777	6.957823334	7.181311827	7.110844156	7.551986663
55647	8.122293731	8.075081143	7.687524018	8.166554942	8.311821855	7.373301646	8.650231118	8.308928978	8.613720125	8.168164461	8.808694817	7.975666698	8.326942429	8.927532569	8.580054281	8.075548578	8.725129406	8.670580955	8.066619943	8.598073941	8.684651831	8.902506993	8.578522305	8.032492418	7.83342554	8.446847174	9.24453225	8.042555433	8.405872717	8.957416389	7.821147915	8.343681503	9.433276718	8.869971245	8.353722342	8.550752925	8.662997343	8.202230804	8.827881832	8.670790869	9.293937895	7.951868369	8.42879657	9.033301754	8.153632378	8.357760489	8.199206161	9.369327169	9.42826237	9.556663973	9.652328131	10.14018269	10.13353951	9.43801923	10.18213036	10.06195926	9.343342509	10.45453231	9.704030838	10.06049735	9.964781574	10.2859884	9.228278214	9.893367524	9.078630221	10.32324451	9.583238523	9.777743981	10.536835	10.42030815	9.753215595	9.778360541	9.848359902	10.47551794	9.672467096	10.21024583	10.44337803	9.535999834	9.727349972	9.996388551	8.880652586	9.527899684	9.870346749	9.480381251	9.578337199	9.497965008	9.524412674	10.26413669	9.325910331	9.507917562	9.239078923	9.421961397	9.209534545
5565	5.480496752	5.611286606	5.231793873	5.621855927	5.130065258	5.432527282	5.147699211	5.343874014	5.411377726	4.988109953	5.436061404	5.500352622	5.464173948	5.351590703	5.064046151	5.500459183	5.498599184	5.08748662	5.416742474	5.429222358	5.078470621	5.226783284	5.204353512	5.408182272	5.3064672	5.530199658	4.817846294	5.044998194	5.366016245	5.049395441	5.235380539	5.231001552	5.081415342	5.08665527	5.134435482	5.100151278	4.849545475	5.237729159	5.274862748	5.077414781	4.909036628	5.675571637	5.157528727	5.345186093	5.070602137	5.166850885	5.06422932	6.516975774	5.689416328	6.609706266	5.829210088	5.568496916	5.435567354	6.036917058	6.163317264	5.649461041	5.96024987	5.719875139	5.709154647	6.0081901	5.281472254	5.553073878	6.319376461	5.652555942	5.995993232	6.827053346	6.758349391	6.183680682	6.148588486	6.055446727	5.488907211	6.21997358	6.015314632	5.873513029	6.027259312	5.841278632	6.09595046	5.826841029	5.585931624	5.501627227	6.462398959	5.808295298	5.987485505	5.882163469	5.404260792	6.040179176	5.723293538	5.81601829	5.761311287	5.531297243	5.617757696	5.868956373	5.909720119
55650	8.002188879	7.591034073	7.520806972	7.229755109	7.288819768	7.396783606	6.953685656	7.447717298	7.057275964	7.33840284	6.87153232	7.430202364	7.181533138	7.419156567	7.075210859	7.308483651	7.112326933	7.084617903	7.560943111	7.048983233	6.960460914	7.314590131	7.291696888	7.356516592	7.144185303	7.073309187	7.422875749	7.187576825	7.021203587	7.20477352	7.386276463	7.091398242	7.372894828	7.375722659	6.866038315	7.45782471	7.350140123	7.469629752	7.544490344	7.18502564	7.238169294	7.40701706	7.308944068	7.071799325	7.01822189	7.070169087	7.076050479	9.150537737	8.703195119	8.297530993	8.916024592	7.690810692	9.059654407	8.674452383	8.828532162	8.591621723	8.740931989	8.523027715	9.064213235	9.074448215	8.549291735	8.810081485	9.161157394	7.602184263	8.39780154	8.152679058	8.85888428	8.863094289	8.240797012	8.497310457	8.118893181	8.645923331	8.32643508	8.907272695	8.7962141	8.584385169	8.864776577	8.778192795	8.610217182	8.623557616	9.126993983	8.908088267	9.380675304	8.962284435	8.997577334	9.069035278	8.877226263	9.164164412	9.172557271	9.046225396	9.047786478	8.942406703	9.164818001
