feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene Symbol
10075	-0.141462038339286	6.92460754721739	-3.87112835913254	0.000338693928181451	0.00235480379662803	-0.227786549373989	HUWE1
10076	-0.217337139915178	5.84469375221739	-4.10708789718164	0.000161847058193083	0.00131979418030265	0.474750534603397	PTPRU
10077	-0.0459981604776785	6.70969767773913	-1.10215867521837	0.276099428059558	0.387777197653008	-6.15250258483061	TSPAN32
10078	-0.180428331973214	7.25399513691304	-1.57741554682489	0.121521127340953	0.207033444710621	-5.53562124071625	TSSC4
10079	-0.460701176767856	9.9249136255	-3.94601753381845	0.000268432404975295	0.00195205862578165	-0.00698632547809641	ATP9A
1008	-0.424489285513393	6.26683315358696	-2.12368964422929	0.0390797178752146	0.088189652270747	-4.58907458264667	CDH10
10083	-0.63973483575	7.54181407428261	-3.07716551689808	0.00350749122307218	0.0142143208999704	-2.4206658715865	USH1C
10084	-0.162287053973214	7.9952746518913	-0.741186435888556	0.462330099651469	0.574414465303984	-6.48153505761433	PQBP1
10085	-0.239599248366071	5.30056850743478	-4.72626727341795	2.17122915362483e-05	0.000279609681582436	2.40083108628548	EDIL3
10086	-0.210986304950893	6.45956579315217	-3.80502315320942	0.000415216329625341	0.00275458733625039	-0.420918782122657	HHLA1
10087	0.286690530428571	6.55286541480435	2.41918072157515	0.0195485707718068	0.0520775657238742	-3.98152944145563	COL4A3BP
10089	-0.0454734289687502	5.45724699228261	-1.00488715564218	0.32018374940384	0.434326168696221	-6.25335004435723	KCNK7
1009	0.77187252121875	6.70468662386957	3.51951645248909	0.000983328461348429	0.00533009226367684	-1.23456345843563	CDH11
